# Timestamp,shipid,x,y,heading,course,speed,shiptype,destination,cluster_label
2020-03-01 08:15:57+00:00,ab620580-b1ec-4301-887b-ed35c05b9218,23.60634,37.91666666666666,,218.7,14.3,60.0,PIRAEUS SARONIKOS,-1
2020-03-01 08:30:09+00:00,ab620580-b1ec-4301-887b-ed35c05b9218,23.564056666666666,4.25,,214.9,14.2,60.0,PIRAEUS SARONIKOS,-1
2020-03-01 08:32:26+00:00,ab620580-b1ec-4301-887b-ed35c05b9218,23.55748833333333,0.05,,218.8,14.2,60.0,PIRAEUS SARONIKOS,-1
2020-03-01 11:12:48+00:00,ab620580-b1ec-4301-887b-ed35c05b9218,23.531925,37.84423833333334,,40.1,14.2,60.0,PIRAEUS SARONIKOS,29
2020-03-01 11:13:01+00:00,ab620580-b1ec-4301-887b-ed35c05b9218,23.532606666666663,37.84486666666667,,40.5,14.2,60.0,PIRAEUS SARONIKOS,29
